rental_id,customer_id,movie_id,date_rented,date_watched,date_expires,rental_amount,credit_card_number,credit_card_type,customer_rating
323,1132,8,2024-10-19,2024-10-25,2024-10-26,4.87,347794491254746,AX,2
324,475,1125,2024-08-21,2024-08-26,2024-08-27,5.08,5343093555903759,MC,4
325,831,77,2025-01-09,2025-01-12,2025-01-13,6.39,4602312828771326,VS,2
326,875,759,2024-07-28,2024-07-29,2024-07-30,7.19,5423181152661192,MC,3
327,977,694,2025-02-02,2025-02-08,2025-02-09,6.92,5472904650468291,MC,1
328,343,671,2024-06-03,2024-06-06,2024-06-07,7.23,346111486799547,AX,3
329,521,455,2024-04-01,2024-04-06,2024-04-07,9.02,372143836327566,AX,2
330,579,1097,2025-03-19,2025-03-23,2025-03-24,6.51,342272003100581,AX,3
331,385,248,2024-04-14,2024-04-16,2024-04-17,8.98,376205848284569,AX,2
332,994,18,2024-12-11,2024-12-17,2024-12-18,6.88,5595396361615306,MC,1
333,1130,53,2025-05-31,2025-06-06,2025-06-07,3.50,376295383483939,AX,2
334,178,897,2024-08-20,2024-08-22,2024-08-23,8.32,4862561326735330,VS,2
335,28,749,2024-02-14,2024-02-15,2024-02-16,4.57,4697036787160450,VS,5
336,884,322,2024-07-07,2024-07-09,2024-07-10,9.38,4066267789364797,VS,3
337,1193,104,2024-09-24,2024-09-26,2024-09-27,5.44,5456062666338856,MC,4
338,691,877,2024-10-20,2024-10-21,2024-10-22,6.12,4712209601329621,VS,1
339,377,370,2024-08-21,2024-08-23,2024-08-24,7.77,4144429084056247,VS,1
340,178,1062,2024-09-19,2024-09-21,2024-09-22,6.94,4345327803342939,VS,3
341,945,579,2025-03-28,2025-04-02,2025-04-03,7.93,5244322366056922,MC,3
342,983,509,2024-03-25,2024-03-31,2024-04-01,7.06,4841573844752353,VS,5
343,653,377,2025-02-07,2025-02-11,2025-02-12,4.55,4725992371207574,VS,5
344,998,481,2024-06-11,2024-06-14,2024-06-15,6.55,4363225284807576,VS,3
345,68,998,2024-07-15,2024-07-17,2024-07-18,11.25,5397415199876200,MC,5
346,939,449,2025-05-15,2025-05-17,2025-05-18,8.02,4185421086196549,VS,5
347,585,623,2024-08-23,2024-08-24,2024-08-25,5.53,5438031004263569,MC,1
348,398,495,2025-01-09,2025-01-10,2025-01-11,6.42,374281923913274,AX,1
349,404,216,2024-09-16,2024-09-19,2024-09-20,3.55,4092888844089183,VS,2
350,829,819,2024-04-05,2024-04-07,2024-04-08,5.13,5119148940626668,MC,1
351,625,1041,2025-05-28,2025-05-31,2025-06-01,6.00,344928328571538,AX,1
352,693,872,2024-06-20,2024-06-26,2024-06-27,6.51,4901952408005781,VS,2
353,435,802,2025-01-20,2025-01-21,2025-01-22,7.30,341252816669850,AX,1
354,21,11,2024-08-20,2024-08-24,2024-08-25,5.46,341670702248747,AX,2
355,228,18,2025-03-19,2025-03-22,2025-03-23,6.04,4303673029802193,VS,3
356,703,985,2024-07-25,2024-07-28,2024-07-29,4.99,4423497571584468,VS,3
357,90,410,2025-06-15,2025-06-17,2025-06-18,5.02,5544954798204243,MC,2
358,1165,501,2024-09-11,2024-09-16,2024-09-17,6.09,346547438225046,AX,3
359,587,166,2024-03-22,2024-03-27,2024-03-28,3.87,5575971093532118,MC,2
360,898,918,2024-09-08,2024-09-09,2024-09-10,10.53,5105833470038839,MC,3
361,361,293,2025-06-23,2025-06-28,2025-06-29,6.99,5374708757443848,MC,3
362,764,1130,2024-01-27,2024-01-31,2024-02-01,7.44,4494680320406218,VS,5
363,458,733,2024-05-16,2024-05-17,2024-05-18,4.09,378164880078097,AX,5
364,55,1153,2024-03-11,2024-03-12,2024-03-13,5.63,5337769452316795,MC,1
365,474,154,2024-11-08,2024-11-10,2024-11-11,3.57,4254444654470652,VS,4
366,1170,1116,2024-03-03,2024-03-08,2024-03-09,9.10,5236491982085364,MC,2
367,81,914,2024-12-24,2024-12-28,2024-12-29,9.65,5419873717304098,MC,1
368,252,548,2024-04-19,2024-04-22,2024-04-23,5.76,5333873644592138,MC,5
369,357,86,2024-02-26,2024-02-28,2024-02-29,5.15,4942063492262250,VS,2
370,1141,9,2024-12-07,2024-12-13,2024-12-14,6.77,371030472753218,AX,4
371,1052,896,2024-10-18,2024-10-23,2024-10-24,7.58,346240184250899,AX,2
372,1197,169,2024-07-11,2024-07-12,2024-07-13,10.38,5154666251942859,MC,4
373,637,895,2024-04-23,2024-04-26,2024-04-27,7.04,5199030969341167,MC,3
374,796,106,2024-03-27,2024-03-30,2024-03-31,6.88,5509903597477281,MC,3
375,509,818,2024-06-24,2024-06-28,2024-06-29,8.09,5303851509613640,MC,1
376,39,139,2024-12-15,2024-12-20,2024-12-21,9.91,4715042834977571,VS,4
377,412,193,2024-04-13,2024-04-15,2024-04-16,7.25,5546664259967438,MC,5
378,1121,153,2025-01-22,2025-01-26,2025-01-27,7.88,4045872940640119,VS,4
379,516,310,2024-04-01,2024-04-06,2024-04-07,7.15,344274743403341,AX,2
380,161,827,2024-05-10,2024-05-11,2024-05-12,6.86,5582147841178759,MC,1
381,695,93,2025-01-09,2025-01-13,2025-01-14,9.95,5379590518276374,MC,1
382,167,81,2024-04-23,2024-04-28,2024-04-29,6.44,4617677206373189,VS,3
383,235,409,2025-03-04,2025-03-05,2025-03-06,9.51,5435370261177076,MC,5
384,742,1135,2024-11-19,2024-11-25,2024-11-26,5.76,372643296792175,AX,3
385,38,456,2024-03-31,2024-04-01,2024-04-02,8.19,341340683680916,AX,5
386,804,1079,2025-06-22,2025-06-23,2025-06-24,4.31,5582832019115900,MC,5
387,875,93,2025-04-09,2025-04-11,2025-04-12,9.99,4046260397310227,VS,3
388,660,938,2025-05-28,2025-06-01,2025-06-02,7.15,348141686226963,AX,5
389,579,1044,2024-02-18,2024-02-22,2024-02-23,10.50,5258839625798521,MC,5
390,237,264,2024-04-14,2024-04-16,2024-04-17,3.66,345010799422347,AX,4
391,914,1071,2024-05-19,2024-05-20,2024-05-21,9.70,345431672484593,AX,4
392,520,507,2024-04-18,2024-04-21,2024-04-22,5.88,4966596226180653,VS,5
393,704,297,2024-07-08,2024-07-09,2024-07-10,5.14,373861203722238,AX,3
394,288,675,2024-02-22,2024-02-27,2024-02-28,3.41,4763719052366011,VS,1
395,99,597,2024-07-12,2024-07-14,2024-07-15,8.37,5187668171109386,MC,4
396,225,458,2024-10-17,2024-10-18,2024-10-19,3.19,4286332936128850,VS,2
397,307,1089,2024-08-12,2024-08-14,2024-08-15,5.57,5569101271090504,MC,2
398,963,517,2024-11-29,2024-12-05,2024-12-06,7.50,4632201126930780,VS,4
399,1117,206,2024-11-10,2024-11-16,2024-11-17,5.55,341018947310338,AX,5
400,930,925,2025-01-07,2025-01-13,2025-01-14,7.62,5180998631929506,MC,4
401,136,499,2024-11-07,2024-11-11,2024-11-12,5.38,344472894995388,AX,2
402,340,63,2024-01-19,2024-01-20,2024-01-21,4.79,5491032207909229,MC,4
403,793,1057,2024-02-07,2024-02-12,2024-02-13,5.03,4574185134324171,VS,1
404,527,295,2025-04-05,2025-04-08,2025-04-09,6.88,5190497495845547,MC,2
405,173,449,2024-08-23,2024-08-27,2024-08-28,3.74,377423306432419,AX,2
406,429,878,2024-06-12,2024-06-14,2024-06-15,4.18,5227082440899214,MC,5
407,311,542,2024-09-22,2024-09-24,2024-09-25,4.43,344194585795885,AX,4
408,778,630,2025-03-12,2025-03-13,2025-03-14,6.10,4490135745688396,VS,1
409,985,724,2024-05-05,2024-05-08,2024-05-09,10.46,4289913924366437,VS,1
410,629,563,2024-08-11,2024-08-12,2024-08-13,4.63,4590675422683872,VS,4
411,449,866,2024-01-14,2024-01-16,2024-01-17,5.28,5221018524595423,MC,2
412,710,91,2024-09-30,2024-10-06,2024-10-07,5.05,5406041156279664,MC,3
413,363,148,2024-01-20,2024-01-25,2024-01-26,6.03,5187301676178269,MC,4
414,269,1101,2024-06-09,2024-06-14,2024-06-15,8.74,371065266552960,AX,4
415,588,116,2025-02-27,2025-02-28,2025-03-01,6.91,4953400649180605,VS,4
416,647,524,2024-06-25,2024-06-26,2024-06-27,3.60,5168462101561816,MC,1
417,968,1085,2024-03-27,2024-03-28,2024-03-29,3.47,4795497529762908,VS,2
418,1023,1119,2025-02-23,2025-02-24,2025-02-25,11.02,379496314562016,AX,1
419,880,106,2025-02-11,2025-02-12,2025-02-13,8.12,5172327439992252,MC,2
420,162,781,2024-08-13,2024-08-14,2024-08-15,10.23,371116246071583,AX,5
421,385,692,2024-11-27,2024-12-01,2024-12-02,5.88,5197164935712633,MC,4
422,936,120,2024-04-13,2024-04-19,2024-04-20,11.91,5426024746063337,MC,3
423,740,93,2025-03-24,2025-03-27,2025-03-28,6.05,345644357392651,AX,1
424,924,522,2024-12-01,2024-12-06,2024-12-07,6.85,341237731550009,AX,3
425,318,152,2024-03-11,2024-03-12,2024-03-13,10.87,4039924670910213,VS,2
426,924,247,2025-03-28,2025-04-02,2025-04-03,6.55,374033432059239,AX,2
427,402,319,2025-04-18,2025-04-23,2025-04-24,6.85,374337822033882,AX,2
428,1196,217,2024-11-22,2024-11-23,2024-11-24,4.47,347372235139167,AX,4
429,324,272,2025-05-25,2025-05-30,2025-05-31,9.33,4075944175837281,VS,3
430,241,54,2024-10-28,2024-10-30,2024-10-31,3.74,5311142781160430,MC,4
431,658,1122,2025-01-06,2025-01-11,2025-01-12,4.60,375463486850611,AX,4
432,424,260,2025-03-10,2025-03-14,2025-03-15,6.69,341422011453269,AX,1
433,404,789,2025-06-03,2025-06-09,2025-06-10,6.89,5229587712258435,MC,2
434,521,894,2024-01-07,2024-01-13,2024-01-14,9.47,349704453950942,AX,2
435,768,47,2024-06-22,2024-06-23,2024-06-24,3.92,5461121895198003,MC,4
436,249,377,2024-10-26,2024-10-29,2024-10-30,6.21,345638349294111,AX,2
437,429,888,2024-05-28,2024-05-29,2024-05-30,6.88,4286356482396787,VS,3
438,855,334,2024-06-30,2024-07-02,2024-07-03,6.26,5522034885657050,MC,3
439,512,42,2025-04-12,2025-04-14,2025-04-15,7.67,349742271967308,AX,4
440,651,233,2024-06-10,2024-06-12,2024-06-13,3.34,371280908412614,AX,4
441,98,268,2024-09-18,2024-09-19,2024-09-20,5.86,373962683220865,AX,4
442,22,410,2024-09-29,2024-10-04,2024-10-05,5.07,4996563452165605,VS,2
443,504,807,2025-04-20,2025-04-25,2025-04-26,7.19,4678694784637916,VS,4
444,183,634,2024-01-11,2024-01-13,2024-01-14,6.18,5139116766277312,MC,4
445,40,431,2025-03-04,2025-03-05,2025-03-06,6.72,5555704723968741,MC,1
446,301,690,2024-04-21,2024-04-25,2024-04-26,3.82,376943603431084,AX,2
447,722,628,2024-04-10,2024-04-12,2024-04-13,6.34,377593982993538,AX,4
448,504,930,2024-08-04,2024-08-09,2024-08-10,4.33,5369214666343352,MC,5
449,375,227,2024-05-16,2024-05-22,2024-05-23,9.50,4809221359974098,VS,3
450,506,79,2025-03-08,2025-03-09,2025-03-10,7.17,4559835393841879,VS,3
451,455,115,2025-03-06,2025-03-07,2025-03-08,8.02,5282236930350374,MC,3
452,620,360,2024-11-29,2024-12-01,2024-12-02,6.67,4047940605458398,VS,4
453,136,965,2024-06-21,2024-06-24,2024-06-25,4.69,376554029402818,AX,3
454,870,432,2025-03-20,2025-03-23,2025-03-24,7.05,5304705594368758,MC,1
455,846,766,2024-02-20,2024-02-23,2024-02-24,3.76,340094396919143,AX,2
456,567,608,2025-02-21,2025-02-26,2025-02-27,4.95,376864026562611,AX,2
457,625,251,2024-05-11,2024-05-17,2024-05-18,5.09,5442521971647732,MC,3
458,646,1114,2025-06-17,2025-06-21,2025-06-22,4.09,4281239935905165,VS,2
459,128,455,2024-05-05,2024-05-11,2024-05-12,8.79,4872706805831955,VS,4
460,883,156,2024-08-13,2024-08-16,2024-08-17,5.61,5156689953684760,MC,4
461,1165,66,2024-02-17,2024-02-23,2024-02-24,8.52,5222501955749990,MC,2
462,186,345,2024-08-19,2024-08-20,2024-08-21,8.21,5439481508040700,MC,1
463,399,797,2024-08-24,2024-08-27,2024-08-28,8.32,376521176473254,AX,2
464,413,745,2024-10-30,2024-11-02,2024-11-03,6.60,5110480892426206,MC,4
465,264,745,2025-03-31,2025-04-05,2025-04-06,9.03,340992288485127,AX,5
466,509,879,2025-03-10,2025-03-11,2025-03-12,5.89,5356561148494770,MC,2
467,256,18,2025-02-17,2025-02-21,2025-02-22,6.93,348624852539915,AX,3
468,1176,982,2025-04-28,2025-04-30,2025-05-01,5.58,4505582854257143,VS,5
469,1080,1011,2024-02-01,2024-02-04,2024-02-05,4.77,5193694640606980,MC,2
470,213,661,2025-05-11,2025-05-15,2025-05-16,10.46,4732441579460981,VS,3
471,619,431,2024-01-26,2024-01-29,2024-01-30,10.92,344307224192988,AX,1
472,883,298,2025-03-11,2025-03-17,2025-03-18,8.32,341366481337494,AX,2
473,668,158,2025-01-03,2025-01-09,2025-01-10,6.03,344523471205450,AX,5
474,778,21,2024-02-22,2024-02-26,2024-02-27,7.22,4413918122447844,VS,2
475,141,743,2025-05-06,2025-05-11,2025-05-12,7.74,341193330794901,AX,5
476,620,136,2025-02-14,2025-02-20,2025-02-21,8.91,343843275135368,AX,2
477,1081,302,2025-04-11,2025-04-13,2025-04-14,6.80,342358146125790,AX,4
478,1033,64,2024-07-11,2024-07-14,2024-07-15,4.28,5433789862006712,MC,1
479,513,827,2024-01-06,2024-01-07,2024-01-08,6.80,376506514590666,AX,3
480,1176,778,2024-01-18,2024-01-22,2024-01-23,5.69,4819687968847797,VS,1
481,619,124,2024-11-22,2024-11-26,2024-11-27,7.22,377798458633769,AX,4
482,591,603,2025-03-30,2025-04-04,2025-04-05,8.43,5346146321220363,MC,2
483,985,122,2025-03-26,2025-03-28,2025-03-29,4.89,374611924406270,AX,3
484,288,305,2025-03-19,2025-03-25,2025-03-26,4.17,372204125871353,AX,3
485,867,839,2024-12-04,2024-12-06,2024-12-07,10.40,4090194734819862,VS,3
486,737,489,2024-01-21,2024-01-25,2024-01-26,7.92,5285198601834867,MC,4
487,1155,168,2024-04-12,2024-04-16,2024-04-17,3.88,372113377278463,AX,2
488,124,510,2024-06-05,2024-06-08,2024-06-09,8.01,4631307592269893,VS,2
489,461,722,2025-04-21,2025-04-23,2025-04-24,7.71,5464422682437076,MC,5
490,384,672,2024-05-05,2024-05-11,2024-05-12,10.95,4268698282517016,VS,5
491,1181,594,2024-04-11,2024-04-12,2024-04-13,5.69,378755860275942,AX,5
492,1049,348,2024-02-20,2024-02-24,2024-02-25,9.63,341658794867905,AX,2
493,958,1164,2025-02-28,2025-03-02,2025-03-03,5.40,375781653210721,AX,2
494,169,503,2025-06-07,2025-06-11,2025-06-12,4.89,4628898961994156,VS,4
495,266,620,2025-03-18,2025-03-20,2025-03-21,6.62,4250906539246886,VS,5
496,988,94,2024-10-20,2024-10-26,2024-10-27,8.76,4436816672346908,VS,5
497,382,496,2024-03-21,2024-03-26,2024-03-27,5.63,5273177144819500,MC,3
498,361,861,2024-09-16,2024-09-22,2024-09-23,6.81,5540148742201104,MC,4
499,749,304,2024-12-23,2024-12-24,2024-12-25,10.26,4662607039433910,VS,3
500,1016,425,2024-03-29,2024-03-31,2024-04-01,6.39,375126920722791,AX,3
501,66,1008,2024-12-29,2025-01-02,2025-01-03,7.44,5549108723601226,MC,4
502,293,879,2024-01-23,2024-01-29,2024-01-30,4.23,379632301713477,AX,5
503,991,240,2024-04-27,2024-05-01,2024-05-02,3.99,4939163455365247,VS,4
504,468,310,2024-07-08,2024-07-14,2024-07-15,8.36,5146060542824997,MC,4
505,1096,1194,2024-04-20,2024-04-25,2024-04-26,6.31,4824368087461917,VS,5
506,105,602,2024-05-11,2024-05-15,2024-05-16,5.57,372774292314110,AX,4
507,1003,398,2025-01-03,2025-01-08,2025-01-09,5.09,5179549191439369,MC,5
508,1013,954,2025-04-17,2025-04-21,2025-04-22,8.20,5579092347731395,MC,4
509,864,726,2024-06-04,2024-06-09,2024-06-10,7.85,5217748604770423,MC,1
510,1044,725,2024-10-11,2024-10-13,2024-10-14,6.65,5535671672991322,MC,3
511,707,1044,2024-12-31,2025-01-02,2025-01-03,10.25,5220412333615204,MC,4
512,864,247,2024-02-01,2024-02-03,2024-02-04,7.53,4640928507557569,VS,4
513,798,153,2024-10-31,2024-11-03,2024-11-04,7.58,376182888992791,AX,1
514,81,891,2024-11-06,2024-11-10,2024-11-11,11.81,376624433862291,AX,5
515,885,427,2024-02-07,2024-02-08,2024-02-09,6.94,4241670787963890,VS,3
516,328,958,2024-03-27,2024-03-30,2024-03-31,4.18,5527988528102471,MC,2
517,108,792,2025-05-23,2025-05-29,2025-05-30,3.53,376375074400502,AX,2
518,530,209,2024-05-07,2024-05-12,2024-05-13,9.46,5538612211900021,MC,2
519,521,463,2025-03-30,2025-03-31,2025-04-01,9.84,5581294970540816,MC,5
520,936,658,2024-08-15,2024-08-18,2024-08-19,4.33,347270870261147,AX,1
521,520,37,2024-01-07,2024-01-12,2024-01-13,7.01,4747237704441784,VS,5
522,842,117,2025-04-21,2025-04-27,2025-04-28,3.46,344155725309480,AX,3
523,905,536,2025-05-15,2025-05-21,2025-05-22,5.26,5597496963868351,MC,1
524,1178,724,2024-07-10,2024-07-14,2024-07-15,10.15,4474997043190906,VS,1
525,989,819,2024-12-12,2024-12-17,2024-12-18,5.03,345215747577161,AX,2
526,1091,71,2024-10-04,2024-10-05,2024-10-06,9.53,5215629405354173,MC,5
527,1188,197,2025-04-13,2025-04-14,2025-04-15,9.46,5391227963663034,MC,1
528,876,14,2024-08-06,2024-08-10,2024-08-11,8.13,4298078407607117,VS,3
529,527,998,2024-01-27,2024-01-28,2024-01-29,11.31,4819490858354718,VS,2
530,579,332,2024-12-27,2024-12-29,2024-12-30,4.80,5131342757784486,MC,1
531,993,1077,2025-04-15,2025-04-19,2025-04-20,4.74,5288852658063071,MC,3
532,1177,440,2024-12-26,2024-12-27,2024-12-28,5.61,342508805412968,AX,5
533,105,1017,2025-06-10,2025-06-15,2025-06-16,3.10,4648582550654058,VS,1
534,62,451,2024-07-02,2024-07-07,2024-07-08,7.48,5219640874112322,MC,4
535,162,418,2025-03-20,2025-03-25,2025-03-26,5.88,5416842917573375,MC,2
536,1100,1101,2025-03-06,2025-03-12,2025-03-13,6.22,378162392745784,AX,1
537,198,619,2024-11-13,2024-11-16,2024-11-17,5.88,5143668296305843,MC,3
538,995,1103,2025-05-25,2025-05-27,2025-05-28,3.43,4848717171114048,VS,1
539,442,163,2024-10-22,2024-10-24,2024-10-25,5.46,4825795774016450,VS,1
540,970,627,2025-01-09,2025-01-10,2025-01-11,5.91,4642693806100092,VS,3
541,1125,753,2025-03-21,2025-03-27,2025-03-28,9.39,346469840068020,AX,2
542,894,740,2024-08-28,2024-09-01,2024-09-02,4.93,5492614597578933,MC,4
543,334,417,2024-03-10,2024-03-13,2024-03-14,5.37,4367871883203407,VS,4
544,832,669,2025-04-25,2025-04-26,2025-04-27,4.07,372726637323810,AX,2
545,95,475,2024-05-19,2024-05-23,2024-05-24,9.09,5365530599987588,MC,2
546,999,140,2024-10-11,2024-10-12,2024-10-13,5.59,4644787686287814,VS,1
547,998,837,2024-06-27,2024-06-28,2024-06-29,3.40,5252415881447814,MC,2
548,609,814,2024-02-02,2024-02-05,2024-02-06,3.56,5257691122972235,MC,4
549,1056,281,2025-04-28,2025-04-30,2025-05-01,3.03,371307231893335,AX,2
550,931,988,2024-02-05,2024-02-07,2024-02-08,7.81,343726667851538,AX,2
551,383,881,2025-03-12,2025-03-16,2025-03-17,5.12,5103045280675694,MC,4
552,588,640,2024-02-12,2024-02-13,2024-02-14,3.36,5358957720642251,MC,4
553,39,748,2025-03-25,2025-03-31,2025-04-01,4.75,4510253169399044,VS,1
554,719,685,2024-06-28,2024-07-03,2024-07-04,5.71,5494845774190747,MC,2
555,1114,160,2025-05-23,2025-05-29,2025-05-30,6.51,4394129782451563,VS,5
556,154,137,2025-06-01,2025-06-07,2025-06-08,10.46,373788126274665,AX,5
557,403,754,2025-01-23,2025-01-28,2025-01-29,5.75,5535546740055789,MC,4
558,287,1093,2024-03-22,2024-03-27,2024-03-28,10.43,374765913508810,AX,3
559,574,83,2024-02-22,2024-02-25,2024-02-26,7.99,4220808728752957,VS,2
560,665,786,2025-01-23,2025-01-29,2025-01-30,6.23,4389952229600797,VS,3
561,226,382,2024-06-27,2024-06-28,2024-06-29,7.56,4929020481268560,VS,5
562,1187,203,2024-02-02,2024-02-04,2024-02-05,7.61,4182384205330507,VS,3
563,306,44,2024-03-15,2024-03-19,2024-03-20,6.30,4051483076054093,VS,4
564,1031,1125,2025-03-18,2025-03-24,2025-03-25,5.17,4778555194027870,VS,2
565,1053,894,2025-04-29,2025-05-01,2025-05-02,6.97,5554883570409910,MC,3
566,648,788,2024-08-20,2024-08-26,2024-08-27,3.65,4325848336204051,VS,4
567,882,1099,2024-11-16,2024-11-21,2024-11-22,6.26,5247854220876275,MC,4
568,979,45,2024-09-06,2024-09-11,2024-09-12,8.35,4551717328405453,VS,2
569,303,83,2024-11-28,2024-12-03,2024-12-04,6.87,4715623259074140,VS,2
570,167,973,2025-03-30,2025-04-05,2025-04-06,7.97,370049863498656,AX,4
571,1094,85,2024-01-09,2024-01-13,2024-01-14,4.84,5141434412670391,MC,1
572,1051,46,2024-04-19,2024-04-24,2024-04-25,3.99,5455546676705661,MC,4
573,740,229,2024-06-14,2024-06-17,2024-06-18,3.68,4206603387895376,VS,3
574,544,230,2025-04-18,2025-04-20,2025-04-21,9.10,5311087566703852,MC,4
575,585,597,2025-06-05,2025-06-07,2025-06-08,8.40,4605274864362610,VS,1
576,1177,1198,2025-05-01,2025-05-03,2025-05-04,5.08,377149885484835,AX,3
577,475,52,2025-01-24,2025-01-26,2025-01-27,9.14,378549832923916,AX,1
578,247,399,2025-06-22,2025-06-25,2025-06-26,4.90,375286889249498,AX,3
579,116,566,2025-01-31,2025-02-02,2025-02-03,7.14,343528689424380,AX,5
580,342,455,2025-03-29,2025-03-30,2025-03-31,9.12,342999377292346,AX,3
581,711,979,2024-05-16,2024-05-20,2024-05-21,6.62,5424919892196937,MC,2
582,844,248,2024-06-22,2024-06-23,2024-06-24,5.80,377337214519602,AX,2
583,1079,768,2024-03-24,2024-03-28,2024-03-29,8.37,5506848146628514,MC,3
584,342,844,2025-05-24,2025-05-27,2025-05-28,5.09,4301366120391362,VS,2
585,798,342,2025-05-31,2025-06-02,2025-06-03,10.59,4201036985286589,VS,1
586,466,548,2025-03-23,2025-03-27,2025-03-28,8.00,5397818368916824,MC,5
587,1125,388,2024-03-13,2024-03-14,2024-03-15,11.25,4704711577862333,VS,1
588,485,783,2024-05-28,2024-06-01,2024-06-02,4.73,4982375340973402,VS,3
589,20,573,2025-03-20,2025-03-26,2025-03-27,6.29,4034378533071552,VS,3
590,314,788,2024-04-09,2024-04-11,2024-04-12,8.24,4704240941438987,VS,3
591,790,953,2024-09-17,2024-09-23,2024-09-24,9.48,5558579757182489,MC,2
592,875,305,2024-10-16,2024-10-22,2024-10-23,3.97,5535756928415174,MC,3
593,304,1123,2024-03-09,2024-03-11,2024-03-12,3.21,342761249188698,AX,3
594,1150,83,2025-04-07,2025-04-13,2025-04-14,8.19,379479730495937,AX,4
595,383,1080,2024-11-26,2024-11-28,2024-11-29,5.78,371081746293260,AX,1
596,280,967,2024-10-13,2024-10-14,2024-10-15,8.63,4225910395809894,VS,2
597,175,812,2024-10-03,2024-10-05,2024-10-06,4.80,5249802451306568,MC,4
598,181,533,2024-04-08,2024-04-11,2024-04-12,4.14,4942622216563390,VS,1
599,398,363,2024-01-17,2024-01-22,2024-01-23,7.37,5307348106311800,MC,2
600,297,839,2024-09-09,2024-09-13,2024-09-14,6.64,4012301197982274,VS,3
601,362,147,2024-10-25,2024-10-26,2024-10-27,7.72,5331831544635518,MC,4
602,351,110,2024-12-20,2024-12-21,2024-12-22,8.27,4781592352469470,VS,3
603,387,867,2025-04-21,2025-04-27,2025-04-28,6.23,348179079628563,AX,4
604,527,196,2024-05-15,2024-05-19,2024-05-20,3.32,4722647526626877,VS,2
605,279,1138,2024-04-27,2024-05-03,2024-05-04,7.00,5300178142030285,MC,5
606,99,233,2024-02-02,2024-02-03,2024-02-04,5.86,342630836889919,AX,1
607,742,501,2025-01-29,2025-02-01,2025-02-02,10.11,5273435070782574,MC,3
608,192,409,2024-08-20,2024-08-23,2024-08-24,9.56,5597832774535100,MC,5
609,568,524,2024-06-28,2024-06-30,2024-07-01,4.99,5342814432042109,MC,5
610,567,992,2024-07-21,2024-07-27,2024-07-28,11.72,5459255751027686,MC,4
611,129,577,2024-07-23,2024-07-25,2024-07-26,6.92,342800535989535,AX,2
612,335,1039,2024-10-28,2024-10-29,2024-10-30,10.36,5217156992938863,MC,3
613,408,906,2025-01-04,2025-01-09,2025-01-10,8.86,4589764081053988,VS,2
614,413,225,2024-05-02,2024-05-04,2024-05-05,8.28,4374841654511050,VS,1
615,978,150,2024-02-28,2024-02-29,2024-03-01,9.60,372211521039967,AX,2
616,123,402,2025-01-08,2025-01-13,2025-01-14,10.27,5174771564941466,MC,3
617,742,309,2025-06-22,2025-06-23,2025-06-24,7.34,5207670024502239,MC,3
